Date,Open,High,Low,Close,Volume
2018-05-07,3558.27,3596.46,3431.2,3468.43,9290137072
2018-05-08,3478.4,3499.28,3397.62,3418.14,10416251210
2018-05-09,3407.31,3430.56,3390.06,3413.29,3470358250
2018-05-10,3434.47,3539.09,3423.89,3528.23,6111964841
2018-05-11,3530.13,3572.59,3449.13,3491.11,6879745544
2018-05-14,3482.29,3506.7,3478.74,3503.13,5137396181
2018-05-15,3513.34,3536.33,3476.36,3499.26,3678490878
2018-05-16,3482.9,3597.35,3462.01,3575.9,9323154422
2018-05-17,3565.54,3763.72,3550.43,3747.83,9969866673
2018-05-18,3731.16,3748.57,3690.17,3707.48,4221069807
2018-05-21,3702.89,3744.87,3628.81,3670.43,4212504455
2018-05-22,3692.7,3801.47,3632.62,3740.61,9922378889
2018-05-23,3743.66,3815.61,3714.5,3786.11,6365575480
2018-05-24,3776.82,3964.13,3731.83,3917.47,13139261484
2018-05-25,3901.77,3979.48,3880.39,3957.8,6576407496
2018-05-28,3988.53,4040.01,3877.2,3927.9,3368055948
2018-05-29,3923.07,3996.57,3895.65,3968.84,6722432043
2018-05-30,3953.8,4109.2,3895.66,4049.66,5568422335
2018-05-31,4041.87,4112.92,4038.67,4109.67,7402609622
2018-06-01,4117.07,4188.54,4074.79,4145.97,8189040729
2018-06-04,4130.83,4244.61,4113.66,4227.04,10369934832
2018-06-05,4238.58,4344.19,4212.93,4318.06,11589613507
2018-06-06,4298.67,4449.04,4279.04,4428.81,6022264096
2018-06-07,4426.57,4539.14,4368.02,4479.89,5639550896
2018-06-08,4489.24,4523.31,4428.36,4462.22,4557242347
2018-06-11,4458.03,4480.39,4448.73,4471.06,4975305422
2018-06-12,4467.61,4595.84,4442.87,4570.54,10170649047
2018-06-13,4558.87,4564.75,4491.15,4496.95,5049504020
2018-06-14,4493.28,4569.09,4449.3,4524.8,6631957477
2018-06-15,4527.36,4563.81,4451.6,4487.73,4056436298
2018-06-18,4467.4,4498.28,4455.77,4486.6,3316947699
2018-06-19,4493.88,4601.57,4485.17,4592.68,8114962382
2018-06-20,4607.61,4662.83,4550.44,4605.63,4253157962
2018-06-21,4605.51,4615.16,4596.37,4606.02,3009045233
2018-06-22,4612.59,4622.64,4475.83,4485.6,4817491451
2018-06-25,4482.17,4570.19,4458.02,4545.7,6294750247
2018-06-26,4535.17,4652.7,4481.05,4597.84,4733214622
2018-06-27,4586.78,4810.43,4563.27,4785.9,9475270000
2018-06-28,4770.77,4807.54,4717.72,4754.37,5294488290
2018-06-29,4746.36,4851.5,4665.58,4770.31,3701325492
2018-07-02,4766.38,4869.25,4686.55,4789.05,2162665642
2018-07-03,4789.53,5028.59,4693.8,4930.05,10312302254
2018-07-04,4932.53,4951.04,4909.45,4927.96,5065396208
2018-07-05,4941.19,4969.99,4914.52,4943.32,2478883629
2018-07-06,4916.52,5019.18,4872.03,4974.16,4225383300
2018-07-09,4975.87,4987.62,4973.56,4985.32,3964837343
2018-07-10,4982.47,5028.69,4920.63,4966.69,2651302952
2018-07-11,4962.17,5046.05,4894.52,4978.18,3371667473
2018-07-12,4959.63,5111.28,4880.82,5031.34,3823026813
2018-07-13,5030.31,5085.46,4930.5,4985.14,5821117465
2018-07-16,5023.61,5060.77,4956.85,4993.79,1936759165
2018-07-17,4985.44,5015.79,4933.01,4963.22,3836449017
2018-07-18,4949.69,5053.1,4919.02,5021.98,9215231408
2018-07-19,5022.33,5064.63,4910.86,4952.57,8901672605
2018-07-20,4932.8,5007.41,4854.28,4928.83,2258476887
2018-07-23,4931.22,4983.4,4896.73,4948.79,4338933129
2018-07-24,4927.84,5032.43,4920.48,5024.93,7853674945
2018-07-25,5035.98,5048.05,5012.16,5024.2,1998031972
2018-07-26,5006.3,5021.89,4984.72,5000.29,3847659426
2018-07-27,5001.66,5119.61,4974.93,5092.39,5184898538
2018-07-30,5069.0,5069.31,5025.27,5025.58,8205865219
2018-07-31,5042.45,5052.8,4914.48,4924.59,6022105044
2018-08-01,4913.3,4973.37,4887.58,4947.46,5606955540
2018-08-02,4957.03,4992.2,4891.45,4926.39,3786508508
2018-08-03,4917.97,5015.14,4784.95,4881.41,3584291397
2018-08-06,4863.98,4918.2,4862.33,4916.53,6277170622
2018-08-07,4913.91,4934.71,4909.44,4930.22,4853385465
2018-08-08,4929.92,4977.44,4859.05,4906.35,3451066587
2018-08-09,4896.25,4983.11,4763.62,4849.66,4598388141
2018-08-10,4844.63,4897.37,4839.45,4892.13,6178089693
2018-08-13,4891.29,4954.81,4861.31,4924.62,6645169974
2018-08-14,4923.74,4940.57,4905.53,4922.35,2989077287
2018-08-15,4909.79,5043.12,4878.7,5011.38,5642607483
2018-08-16,5008.05,5045.89,4925.83,4963.33,3459279302
2018-08-17,4968.1,5055.94,4808.08,4894.63,3894256097
2018-08-20,4896.26,4917.89,4843.55,4865.05,7605533950
2018-08-21,4879.29,4933.36,4811.36,4865.27,5338146389
2018-08-22,4861.22,4909.46,4830.66,4878.79,2920704133
2018-08-23,4878.26,4888.18,4860.09,4870.0,4650552029
2018-08-24,4859.07,4941.85,4806.1,4888.56,2308588850
2018-08-27,4892.86,4893.9,4832.36,4833.39,5912460956
2018-08-28,4835.2,4918.13,4819.4,4902.11,9407464011
2018-08-29,4896.62,4919.35,4877.93,4900.64,3057493453
2018-08-30,4924.7,4963.43,4916.34,4955.01,5140304812
2018-08-31,4947.84,4974.44,4946.86,4973.45,5770843785
2018-09-03,4980.18,5095.28,4882.57,4997.34,4447702762
2018-09-04,4961.6,5028.56,4959.77,5026.71,5659144634
2018-09-05,5033.17,5057.2,5026.42,5050.43,3492661379
2018-09-06,5044.2,5103.16,5024.81,5083.61,6312443502
2018-09-07,5115.38,5169.82,5096.0,5150.31,6578930557
2018-09-10,5148.33,5228.2,5082.65,5162.35,3214268730
2018-09-11,5187.12,5313.62,5073.29,5199.52,5872583592
2018-09-12,5202.1,5229.84,5169.88,5197.59,2355077615
2018-09-13,5210.71,5296.8,5185.51,5271.31,4351381200
2018-09-14,5267.72,5401.08,5107.55,5240.22,4346321509
2018-09-17,5251.67,5339.93,5244.55,5332.7,7944496596
2018-09-18,5351.82,5365.67,5319.41,5333.21,2229766899
2018-09-19,5343.24,5370.2,5237.54,5264.1,3986775473
2018-09-20,5252.32,5352.23,5173.39,5272.99,3112000430
2018-09-21,5263.27,5302.92,5202.17,5241.66,3513631122
2018-09-24,5259.25,5318.31,5227.08,5285.98,4992916107
2018-09-25,5284.23,5293.71,5246.56,5255.98,6624474843
2018-09-26,5276.73,5316.26,5197.13,5236.36,4425284257
2018-09-27,5275.65,5284.11,5137.9,5146.15,4765626149
2018-09-28,5127.12,5145.26,5108.51,5126.64,5542015975
2018-10-01,5152.33,5239.36,4928.27,5012.95,10718891321
2018-10-02,5007.45,5017.35,4931.07,4940.83,3655955335
2018-10-03,4947.78,5080.19,4847.05,4978.83,4176538433
2018-10-04,4964.3,5084.97,4898.37,5018.33,5516208360
2018-10-05,5027.94,5049.64,5019.26,5040.94,4205882969
2018-10-08,5042.08,5115.24,4924.96,4997.47,6870403910
2018-10-09,5009.09,5010.56,4996.14,4997.6,2560932234
2018-10-10,4988.23,5001.12,4986.92,4999.81,4475973531
2018-10-11,5010.16,5011.74,4946.18,4947.74,7389531440
2018-10-12,4951.79,5055.64,4917.54,5020.91,4498693171
2018-10-15,5012.88,5065.26,5012.74,5065.12,4540433525
2018-10-16,5050.23,5075.91,5031.32,5056.97,2102369614
2018-10-17,5059.9,5094.47,5026.09,5060.66,2420976516
2018-10-18,5089.51,5090.31,5072.25,5073.05,5338931108
2018-10-19,5079.0,5162.48,4896.66,4978.49,9641977647
2018-10-22,4968.86,5005.21,4932.89,4969.24,1681893785
2018-10-23,4992.2,5051.42,4881.08,4939.67,3849490481
2018-10-24,4928.5,4941.01,4883.04,4895.47,5690036207
2018-10-25,4869.88,4939.76,4815.09,4884.81,4388780181
2018-10-26,4886.47,4984.61,4872.95,4970.86,7523831434
2018-10-29,4969.32,5012.85,4959.96,5003.43,4354475231
2018-10-30,5009.72,5058.33,4930.56,4978.87,4659528754
2018-10-31,4973.22,5071.92,4910.01,5008.27,5931970708
2018-11-01,5018.18,5079.26,5016.29,5077.35,10018647830
2018-11-02,5078.77,5177.56,5026.02,5124.34,4385717122
2018-11-05,5121.75,5260.66,4990.97,5129.67,3338880055
2018-11-06,5127.3,5147.32,5080.93,5100.84,4075296513
2018-11-07,5086.46,5228.46,4995.95,5137.05,5466244201
2018-11-08,5135.55,5247.16,5047.43,5158.64,4671546490
2018-11-09,5146.09,5254.52,5097.08,5204.94,5652657856
2018-11-12,5218.44,5277.56,5179.8,5238.77,4848967537
2018-11-13,5226.47,5309.3,5210.87,5293.5,6575628792
2018-11-14,5277.49,5387.51,5159.45,5269.3,3884869001
2018-11-15,5281.74,5350.21,5269.5,5337.85,4871396545
2018-11-16,5359.61,5511.45,5198.79,5350.37,4912143618
2018-11-19,5340.62,5554.07,5247.54,5458.92,11229021772
2018-11-20,5474.3,5553.55,5347.51,5426.07,4321826078
2018-11-21,5423.94,5523.02,5419.44,5518.44,9053565421
2018-11-22,5505.1,5579.85,5456.88,5531.4,5295050728
2018-11-23,5554.28,5556.74,5497.64,5500.08,3673907005
2018-11-26,5484.86,5487.86,5474.6,5477.6,4226142073
2018-11-27,5469.58,5550.45,5382.86,5463.64,2564915130
2018-11-28,5475.39,5526.28,5437.39,5488.2,2549708782
2018-11-29,5529.32,5603.07,5444.4,5518.0,4509706280
2018-11-30,5564.76,5600.43,5455.58,5490.79,2938808204
2018-12-03,5493.74,5494.85,5491.03,5492.14,5304392482
2018-12-04,5483.92,5627.29,5464.19,5607.11,5356784443
2018-12-05,5590.18,5721.6,5571.07,5702.11,6533053731
2018-12-06,5676.55,5760.71,5644.52,5728.39,6273175766
2018-12-07,5706.6,5761.71,5678.2,5733.18,3466693017
2018-12-10,5703.14,5746.35,5699.24,5742.42,4177440529
2018-12-11,5771.9,5839.07,5711.46,5778.56,5380468778
2018-12-12,5765.64,5788.7,5702.81,5725.71,4949606176
2018-12-13,5725.27,5760.35,5679.5,5714.52,3599928206
2018-12-14,5704.17,5707.5,5624.52,5627.81,5571594182
2018-12-17,5644.25,5769.65,5526.52,5651.77,4641439513
2018-12-18,5683.96,5733.15,5640.0,5689.14,4776612749
2018-12-19,5703.77,5762.87,5607.22,5665.93,4750362385
2018-12-20,5658.69,5776.27,5636.36,5753.56,7081236884
2018-12-21,5763.16,5778.24,5675.12,5690.02,3073923377
2018-12-24,5719.41,5744.23,5590.14,5614.5,4638047873
2018-12-25,5606.95,5663.09,5573.1,5629.1,2746723369
2018-12-26,5625.2,5813.38,5500.98,5687.78,5535904556
2018-12-27,5685.31,5784.79,5682.32,5781.76,6450623720
2018-12-28,5778.45,5837.56,5700.57,5759.48,3514873011
2018-12-31,5769.49,5837.62,5753.27,5821.26,8197944980
2019-01-01,5822.99,5859.56,5785.34,5821.91,3895688669
2019-01-02,5822.27,5880.06,5757.47,5815.19,2385011805
2019-01-03,5821.59,5970.53,5718.6,5866.74,4495809560
2019-01-04,5866.43,5917.77,5854.56,5905.83,3478241550
2019-01-07,5883.98,5886.64,5818.65,5821.28,9142558779
2019-01-08,5817.86,5985.96,5738.97,5905.88,4407134870
2019-01-09,5900.01,6020.4,5866.35,5986.25,5020242907
2019-01-10,5986.78,6037.86,5903.01,5953.81,5197320409
2019-01-11,5928.71,6037.63,5870.53,5978.96,4376346239
2019-01-14,5990.2,6028.96,5971.1,6009.8,4296027933
2019-01-15,5980.53,6039.85,5968.26,6027.49,7073918069
2019-01-16,6040.1,6050.02,5989.23,5999.08,3366809877
2019-01-17,5975.64,5994.04,5945.6,5963.97,5184830358
2019-01-18,5964.49,5986.61,5943.26,5965.37,4365894966
2019-01-21,5953.12,6109.1,5879.75,6034.72,6334667315
2019-01-22,6032.22,6196.02,5905.65,6068.68,5351950049
2019-01-23,6104.04,6110.57,6043.88,6050.35,2385667368
2019-01-24,6020.84,6103.3,6015.15,6097.53,2290901909
2019-01-25,6100.08,6118.23,5920.76,5938.42,7461384056
2019-01-28,5993.62,6012.47,5987.26,6006.1,5074288758
2019-01-29,5994.4,6024.97,5880.83,5910.98,6876287182
2019-01-30,5903.7,5917.77,5879.54,5893.58,6930661095
2019-01-31,5896.0,5965.41,5765.65,5834.33,2639039577
2019-02-01,5881.64,5902.88,5745.32,5766.14,5185975435
2019-02-04,5791.08,5896.86,5727.19,5832.51,5876486129
2019-02-05,5789.9,5858.46,5741.16,5809.56,5144678004
2019-02-06,5812.63,5878.9,5765.27,5831.39,2856741457
2019-02-07,5831.98,5847.45,5816.11,5831.58,3799925004
2019-02-08,5852.52,5926.05,5787.27,5860.71,3655343166
2019-02-11,5858.8,5966.02,5760.69,5867.76,3748827062
2019-02-12,5891.74,5901.2,5790.5,5799.82,5158973942
2019-02-13,5780.62,5864.47,5773.71,5857.46,6690720908
2019-02-14,5850.08,5860.86,5822.22,5832.98,2390593343
2019-02-15,5811.49,5895.43,5667.49,5750.55,5016898181
2019-02-18,5729.91,5750.59,5709.37,5730.06,2635083942
2019-02-19,5742.45,5938.16,5620.49,5814.66,5149891418
2019-02-20,5797.32,6036.02,5627.62,5864.36,3784263828
2019-02-21,5868.64,5901.82,5814.79,5847.85,3467836445
2019-02-22,5830.69,5867.07,5794.98,5831.36,2638907800
2019-02-25,5792.46,5921.03,5688.3,5816.44,3380150656
2019-02-26,5805.42,5952.39,5787.95,5934.53,10190125391
2019-02-27,5928.57,6032.0,5855.76,5958.82,2460708869
2019-02-28,5948.1,6019.86,5914.39,5985.93,3526064955
2019-03-01,5974.2,6089.57,5932.52,6047.37,4708123098
2019-03-04,6051.15,6102.46,6012.69,6063.92,4432388082
2019-03-05,6087.04,6142.47,5996.86,6051.98,2865547482
2019-03-06,6058.89,6156.91,5945.86,6043.63,2927720082
2019-03-07,6000.05,6061.84,5980.78,6042.42,5368071858
2019-03-08,6015.22,6083.8,5974.78,6043.18,2259930847
2019-03-11,6029.81,6189.57,5928.97,6087.77,3726807075
2019-03-12,6081.36,6231.74,5943.55,6093.66,3426934588
2019-03-13,6068.08,6182.83,6024.66,6138.91,3038763695
2019-03-14,6157.45,6185.22,6109.48,6137.15,2215861127
2019-03-15,6137.84,6211.09,6071.46,6144.64,5152488600
2019-03-18,6098.14,6102.43,6028.35,6032.58,6421353706
2019-03-19,6016.41,6152.48,5952.62,6087.94,4538380299
2019-03-20,6034.98,6121.58,6024.35,6110.81,6862184764
2019-03-21,6120.09,6227.28,6064.92,6171.65,5099263864
2019-03-22,6179.17,6256.88,5932.35,6007.9,7647478486
2019-03-25,6022.28,6185.33,5968.47,6130.55,4011242355
2019-03-26,6110.34,6164.95,6070.87,6125.39,5310705663
2019-03-27,6137.23,6202.8,6127.33,6192.82,5550681165
2019-03-28,6176.82,6285.07,6027.67,6135.18,6284208739
2019-03-29,6156.92,6184.04,6146.66,6173.75,5187760404
2019-04-01,6159.0,6218.54,6056.39,6115.51,5320345763
2019-04-02,6146.21,6288.44,5941.72,6082.47,5078455966
2019-04-03,6053.63,6272.46,5979.35,6196.43,9802817349
2019-04-04,6171.87,6326.31,6034.15,6188.22,4703744716
2019-04-05,6159.55,6203.97,6159.48,6203.9,4571202946
2019-04-08,6192.71,6310.26,6141.09,6258.09,7125056633
2019-04-09,6230.03,6395.31,6126.19,6290.47,4587169294
2019-04-10,6276.94,6304.01,6275.35,6302.42,4885551667
2019-04-11,6318.64,6360.79,6285.09,6327.2,4034987324
2019-04-12,6318.74,6514.64,6280.66,6475.62,13995003650
2019-04-15,6516.52,6569.47,6422.56,6475.18,3548895191
2019-04-16,6501.75,6591.18,6401.3,6490.58,4066602351
2019-04-17,6514.41,6614.28,6458.97,6558.46,5888431191
2019-04-18,6577.66,6669.76,6538.7,6630.49,5412651663
2019-04-19,6587.65,6754.48,6542.47,6708.47,6342084879
2019-04-22,6741.74,6795.42,6698.69,6752.3,5593136208
2019-04-23,6762.15,6778.37,6666.91,6682.94,3933164066
2019-04-24,6722.87,6900.34,6613.74,6790.12,7070556215
2019-04-25,6778.53,6886.34,6613.29,6720.17,4182389595
2019-04-26,6728.94,6745.38,6726.18,6742.62,3628518732
2019-04-29,6748.82,6785.12,6661.91,6697.93,3456882170
2019-04-30,6715.28,6750.12,6662.31,6697.06,3708679086
2019-05-01,6672.6,6798.57,6595.69,6721.09,4748977596
2019-05-02,6698.63,6823.68,6620.24,6744.75,3405165191
2019-05-03,6733.66,6838.74,6670.22,6774.91,4014633333
2019-05-06,6768.39,6939.9,6711.73,6882.29,3885201762
2019-05-07,6865.0,6993.97,6786.74,6915.14,4257627748
2019-05-08,6919.28,6950.17,6871.67,6902.49,5304787496
2019-05-09,6884.65,7002.35,6851.67,6968.97,9953250706
2019-05-10,6965.89,7064.8,6952.36,7051.1,7411389551
2019-05-13,7059.54,7077.15,6955.71,6973.1,11503515537
2019-05-14,6966.45,7035.22,6947.29,7015.91,4733890135
2019-05-15,6984.2,7141.63,6909.37,7065.92,2629933455
2019-05-16,7031.28,7090.82,6990.0,7049.43,3440991106
2019-05-17,7030.59,7180.97,6995.27,7145.07,3818254964
2019-05-20,7163.56,7168.52,7133.39,7138.34,2204015940
2019-05-21,7155.85,7214.54,7091.57,7150.22,5047290886
2019-05-22,7197.46,7285.16,7054.92,7141.94,3327685938
2019-05-23,7133.02,7154.22,7125.2,7146.39,3611235782
2019-05-24,7117.56,7226.66,6967.65,7076.12,4038984704
2019-05-27,7097.77,7195.52,6887.63,6983.81,5199492077
2019-05-28,6990.96,7153.81,6931.22,7093.2,9755702712
2019-05-29,7115.03,7120.33,7034.77,7040.01,10641866271
2019-05-30,7041.06,7083.17,6935.96,6977.69,6279656147
2019-05-31,7027.68,7053.35,6815.42,6840.41,7364801675
2019-06-03,6823.26,6841.88,6783.9,6802.47,6216961906
2019-06-04,6792.32,6851.22,6662.87,6721.15,6662594377
2019-06-05,6724.88,6932.53,6623.43,6829.5,7214897966
2019-06-06,6813.71,7016.04,6697.38,6898.26,3579862085
2019-06-07,6870.6,6932.12,6795.42,6856.82,6801426425
2019-06-10,6863.4,7116.18,6757.12,7007.66,10541829833
2019-06-11,7005.66,7085.81,6996.27,7076.34,4711703196
2019-06-12,7043.48,7079.92,7021.61,7058.01,4280008982
2019-06-13,7073.79,7076.64,6893.77,6896.56,7764491384
2019-06-14,6878.53,7062.3,6867.34,7050.83,7532928988
2019-06-17,7026.65,7078.52,6910.77,6962.17,5866400583
2019-06-18,6947.17,6963.36,6842.05,6858.03,5145172135
2019-06-19,6834.71,6943.89,6818.95,6927.91,5858031645
2019-06-20,6950.0,7156.36,6887.78,7092.86,15360850693
2019-06-21,7104.23,7251.55,7043.08,7189.67,4722006971
2019-06-24,7162.38,7306.8,7087.82,7231.52,5216155764
2019-06-25,7227.03,7339.26,7163.94,7275.74,3351837276
2019-06-26,7257.47,7398.49,7197.79,7338.14,5893994352
2019-06-27,7335.62,7419.92,7310.38,7394.47,5057583772
2019-06-28,7399.14,7474.19,7342.77,7417.68,6407055889
2019-07-01,7443.76,7501.68,7370.72,7428.52,5886654994
2019-07-02,7396.1,7488.29,7335.73,7427.67,3853946336
2019-07-03,7469.31,7510.19,7338.06,7378.45,4712370192
2019-07-04,7353.06,7421.47,7294.07,7362.41,5381731093
2019-07-05,7363.38,7405.44,7207.62,7249.03,8280376916
2019-07-08,7248.03,7283.13,7210.65,7245.74,3561533785
2019-07-09,7258.58,7308.18,7132.72,7181.79,4728605944
2019-07-10,7173.78,7178.35,7106.15,7110.67,3364686092
2019-07-11,7151.04,7169.46,7107.81,7126.16,2977032347
2019-07-12,7107.55,7279.8,7052.61,7223.95,7314130715
2019-07-15,7220.52,7323.08,7188.14,7290.38,3873656182
2019-07-16,7256.16,7262.87,7179.78,7186.41,6278040122
2019-07-17,7159.44,7221.84,7060.84,7122.92,3190726032
2019-07-18,7109.85,7303.5,6997.55,7189.94,7225673313
2019-07-19,7186.45,7197.52,7115.92,7126.9,5749933492
2019-07-22,7129.73,7192.75,7052.27,7115.17,3378469238
2019-07-23,7122.37,7250.14,7028.32,7155.66,4151647532
2019-07-24,7129.68,7140.87,7082.72,7093.86,8088431073
2019-07-25,7114.38,7176.75,7042.02,7104.31,3428566261
2019-07-26,7145.93,7269.49,6897.29,7018.66,5520484597
2019-07-29,7027.43,7080.05,6929.93,6982.21,6260480335
2019-07-30,7008.99,7010.61,7005.06,7006.68,5690735049
2019-07-31,6992.51,7067.78,6830.96,6905.29,8064381402
2019-08-01,6902.19,7125.57,6714.96,6937.39,2806906227
2019-08-02,6931.17,6972.48,6898.14,6939.41,3189029441
2019-08-05,6916.57,7017.59,6878.37,6979.05,8943864935
2019-08-06,6954.72,7127.83,6824.84,6997.16,6355119469
2019-08-07,6999.88,7119.64,6971.91,7091.32,5729275595
2019-08-08,7112.25,7159.17,7056.23,7103.09,3936289546
2019-08-09,7075.29,7111.43,7041.58,7077.7,3156319586
2019-08-12,7077.96,7205.62,6961.78,7089.26,2643741529
2019-08-13,7118.4,7148.07,7099.5,7129.14,6422442898
2019-08-14,7127.28,7138.13,7124.98,7135.83,6440156025
2019-08-15,7128.81,7179.16,7091.69,7141.97,2379871580
2019-08-16,7159.74,7187.94,7070.17,7098.13,3787296214
2019-08-19,7090.39,7111.04,7036.62,7057.17,4270436583
2019-08-20,7052.47,7227.93,6794.23,6967.57,7671975441
2019-08-21,6968.67,7131.84,6924.67,7087.09,5162305510
2019-08-22,7082.49,7108.01,6982.36,7007.62,4129465685
2019-08-23,7027.15,7120.79,6872.39,6965.2,3805273761
2019-08-26,6976.43,7011.16,6886.92,6921.37,5583136633
2019-08-27,6942.28,7101.79,6824.66,6983.48,4267738883
2019-08-28,7038.74,7063.93,6942.43,6967.36,4274488995
2019-08-29,6921.26,7080.6,6894.52,7053.35,8567547918
2019-08-30,7032.11,7126.71,6917.62,7011.94,4101664514
2019-09-02,7028.21,7133.43,6928.66,7033.8,3857619699
2019-09-03,7021.13,7042.78,6960.3,6981.82,5003279550
2019-09-04,7002.11,7133.41,6996.98,7128.18,9530912316
2019-09-05,7120.43,7155.6,7017.16,7051.99,6721578144
2019-09-06,7029.1,7082.54,7022.64,7076.04,3628935609
2019-09-09,7095.36,7127.95,7089.36,7121.93,4383241472
2019-09-10,7123.14,7239.73,7037.01,7153.24,4415344705
2019-09-11,7172.98,7186.31,7130.85,7144.13,5054213068
2019-09-12,7130.92,7181.18,7088.55,7138.77,2657913499
2019-09-13,7169.79,7219.9,7095.19,7145.12,3326048054
2019-09-16,7176.56,7193.89,7121.37,7138.6,4259116531
2019-09-17,7113.1,7238.79,7082.07,7207.35,6346366987
2019-09-18,7182.83,7431.39,7116.09,7362.98,6523442121
2019-09-19,7358.09,7401.19,7284.86,7327.78,2815786347
2019-09-20,7352.57,7423.07,7167.61,7236.99,3167869431
2019-09-23,7219.4,7305.19,7148.76,7234.4,4607093300
2019-09-24,7235.03,7421.52,7230.08,7416.45,7425150697
2019-09-25,7388.87,7478.43,7274.59,7363.85,5694916228
2019-09-26,7379.67,7564.75,7298.4,7482.35,12641304769
2019-09-27,7503.84,7645.76,7464.15,7605.53,6158412810
2019-09-30,7605.36,7699.16,7476.09,7569.45,3856208357
2019-10-01,7558.29,7713.33,7459.57,7613.88,2961284671
2019-10-02,7628.02,7775.61,7588.6,7735.63,9529107069
2019-10-03,7766.22,7774.85,7703.07,7711.64,2690374744
2019-10-04,7704.96,7739.11,7666.35,7700.48,3626504494
2019-10-07,7716.44,7722.93,7655.48,7661.92,3831556984
2019-10-08,7660.88,7671.53,7581.86,7592.42,3859071180
2019-10-09,7589.15,7597.77,7541.0,7549.58,4273346464
2019-10-10,7551.29,7553.69,7463.95,7466.32,4778825706
2019-10-11,7440.13,7567.39,7345.44,7472.28,2931776231
2019-10-14,7449.02,7656.1,7215.33,7421.65,3124526565
2019-10-15,7375.4,7496.26,7321.23,7441.61,3699374987
2019-10-16,7407.12,7566.06,7179.07,7336.49,3304933866
2019-10-17,7356.27,7473.36,7245.98,7362.97,5788223659
2019-10-18,7378.06,7462.79,7340.25,7424.73,7529400381
2019-10-21,7419.24,7551.85,7159.34,7289.63,3365843084
2019-10-22,7280.3,7379.01,7220.54,7318.93,3887818960
2019-10-23,7343.5,7421.77,7329.7,7407.85,8227524211
2019-10-24,7432.26,7445.02,7314.57,7327.15,6030477875
2019-10-25,7347.08,7452.22,7342.34,7447.42,6488212713
2019-10-28,7415.28,7634.46,7262.69,7480.52,3663864191
2019-10-29,7490.38,7499.86,7424.99,7434.39,6703477333
2019-10-30,7402.67,7435.83,7400.87,7434.02,4517924959
2019-10-31,7390.71,7533.35,7334.91,7476.9,4501439528
2019-11-01,7461.99,7604.87,7343.34,7485.84,2829001385
2019-11-04,7488.46,7588.54,7427.86,7527.63,3042422688
2019-11-05,7495.25,7561.21,7400.27,7465.98,5453266237
2019-11-06,7457.79,7542.4,7397.08,7481.5,4494370468
2019-11-07,7511.5,7550.67,7347.22,7385.74,5614119263
2019-11-08,7376.04,7404.11,7353.43,7381.49,3802636114
2019-11-11,7379.31,7411.75,7290.02,7322.2,2858870003
2019-11-12,7330.21,7354.51,7250.84,7274.95,3777787536
2019-11-13,7307.16,7458.51,7213.31,7363.93,6521267704
2019-11-14,7338.81,7460.85,7321.99,7443.8,4210639590
2019-11-15,7446.87,7587.9,7349.87,7490.33,3891656075
2019-11-18,7472.03,7510.12,7379.15,7416.95,8193223899
2019-11-19,7406.57,7506.77,7298.25,7398.33,3262679121
2019-11-20,7365.45,7683.21,7172.61,7487.19,3739732317
2019-11-21,7479.86,7510.93,7469.75,7500.79,2549866801
2019-11-22,7512.16,7692.21,7491.04,7670.64,8691428596
2019-11-25,7667.69,7849.2,7522.03,7702.87,2795690651
2019-11-26,7720.99,7790.61,7650.92,7720.54,2979633585
2019-11-27,7709.85,7768.91,7642.69,7701.69,1998199528
2019-11-28,7695.38,7741.0,7669.53,7715.08,5089332274
2019-11-29,7700.75,7792.31,7616.17,7707.65,2334748832
2019-12-02,7680.32,7841.05,7603.18,7763.09,6409829940
2019-12-03,7765.98,7892.04,7711.75,7837.31,4607752365
2019-12-04,7833.36,7932.8,7684.23,7783.03,5645006812
2019-12-05,7801.92,7896.15,7596.53,7689.4,4353834733
2019-12-06,7701.64,7738.84,7524.22,7560.73,5288397162
2019-12-09,7553.6,7603.59,7550.76,7600.73,4598391675
2019-12-10,7559.01,7738.97,7346.32,7525.48,6304970141
2019-12-11,7504.93,7582.77,7300.93,7377.45,6484170613
2019-12-12,7392.79,7429.95,7371.01,7408.12,2300037617
2019-12-13,7400.72,7655.55,7335.15,7588.31,9515366875
2019-12-16,7583.12,7781.16,7393.66,7591.49,2342912380
2019-12-17,7621.57,7686.32,7590.92,7655.52,5133539223
2019-12-18,7677.52,7747.13,7595.6,7665.09,4537713662
2019-12-19,7673.86,7752.6,7582.97,7661.58,4828788261
2019-12-20,7660.05,7823.47,7569.52,7732.09,4583335251
2019-12-23,7704.02,7809.26,7609.47,7714.58,4444619896
2019-12-24,7739.24,7845.27,7631.77,7737.78,3725620585
2019-12-25,7749.19,7863.54,7650.88,7765.03,2851210094
2019-12-26,7801.17,7912.31,7609.87,7719.84,5891504979
2019-12-27,7712.76,7855.64,7654.02,7796.26,5456717239
2019-12-30,7835.84,7890.99,7732.29,7787.09,3869964944
2019-12-31,7795.02,8005.75,7526.25,7735.36,4203563830
2020-01-01,7726.81,7784.21,7721.02,7778.38,5695149666
2020-01-02,7784.99,7872.15,7629.9,7716.3,4427898479
2020-01-03,7716.75,7725.22,7713.56,7722.03,2853325990
2020-01-06,7732.69,7777.45,7680.32,7725.04,5664444499
